tapping_id,farmer_id,district,tapping_date,tapping_time,tapping_hour,tapping_minute,collection_time,collection_gap_hours,storage_duration_hours,latex_quantity_kg,ammonia_added,ammonia_amount_ml,container_type,experience
T05503,F0402,Kegalle,2024-01-21,5:31,5,31,9:01,3.5,8.7,0.8,True,4.2,Closed Container,1 - 3 years
T07947,F0476,Kegalle,2024-01-21,4:51,4,51,7:44,2.9,1.4,4.4,True,3.5,Closed Container,More than 10 years
T06580,F0788,Galle,2024-01-21,8:48,8,48,13:12,4.4,7.0,0.72,True,6.8,Bucket,Less than 1 year
T04790,F0986,Kurunegala,2024-01-21,5:39,5,39,7:32,1.9,2.8,3.17,True,8.8,Bucket,More than 10 years
T04394,F0062,Kalutara,2024-01-21,8:03,8,3,14:57,6.9,6.4,0.79,False,0.0,Closed Container,Less than 1 year
T05080,F0137,Kalutara,2024-01-21,6:26,6,26,10:56,4.5,7.7,1.46,True,3.7,Bucket,3 - 5 years
T04330,F0035,Kalutara,2024-01-21,6:10,6,10,8:57,2.8,2.6,2.42,True,5.0,Closed Container,More than 10 years
T01785,F0324,Kegalle,2024-01-21,6:25,6,25,10:07,3.7,8.6,1.22,True,7.1,Bucket,1 - 3 years
T07549,F0247,Kalutara,2024-01-22,4:46,4,46,7:28,2.7,5.5,3.18,True,9.2,Closed Container,5 - 10 years
T07277,F0363,Kegalle,2024-01-22,6:01,6,1,11:06,5.1,8.9,1.37,False,0.0,Open Container,1 - 3 years
T00797,F0470,Kegalle,2024-01-22,4:59,4,59,7:16,2.3,2.8,1.96,True,4.8,Bucket,More than 10 years
T03600,F0561,Ratnapura,2024-01-22,8:02,8,2,12:07,4.1,5.4,2.45,True,6.6,Open Container,3 - 5 years
T09083,F0628,Ratnapura,2024-01-22,6:58,6,58,8:58,2.0,3.3,2.64,False,0.0,Open Container,More than 10 years
T01680,F0935,Kandy,2024-01-22,6:32,6,32,9:19,2.8,2.2,3.7,True,4.7,Closed Container,More than 10 years
T06337,F0425,Kegalle,2024-01-22,6:07,6,7,7:43,1.6,2.3,2.19,True,5.6,Closed Container,More than 10 years
T05712,F0340,Kegalle,2024-01-22,6:29,6,29,9:52,3.4,3.3,2.9,True,3.7,Closed Container,3 - 5 years
T02594,F0591,Ratnapura,2024-01-22,6:58,6,58,9:15,2.3,1.2,4.4,True,8.0,Closed Container,More than 10 years
T06546,F0444,Kegalle,2024-01-22,5:09,5,9,10:14,5.1,9.6,0.48,True,9.3,Bucket,1 - 3 years
T08013,F0926,Kandy,2024-01-22,10:41,10,41,17:28,6.8,11.3,0.72,True,5.1,Open Container,Less than 1 year
T06453,F0783,Galle,2024-01-22,7:50,7,50,14:37,6.8,12.4,0.61,False,0.0,Cup,Less than 1 year
T04064,F0335,Kegalle,2024-01-22,8:22,8,22,11:22,3.0,5.7,1.24,True,5.6,Open Container,3 - 5 years
T09145,F0791,Galle,2024-01-22,7:55,7,55,13:12,5.3,8.8,1.02,True,8.8,Cup,1 - 3 years
T03572,F0680,Ratnapura,2024-01-22,6:12,6,12,8:05,1.9,3.3,5.36,True,9.3,Closed Container,More than 10 years
T09323,F0086,Kalutara,2024-01-23,9:35,9,35,14:52,5.3,7.7,2.4,True,6.7,Closed Container,1 - 3 years
T01989,F0645,Ratnapura,2024-01-23,6:53,6,53,8:29,1.6,1.9,3.53,True,8.3,Closed Container,More than 10 years
T06565,F0453,Kegalle,2024-01-23,7:08,7,8,10:20,3.2,9.7,0.42,False,0.0,Closed Container,1 - 3 years
T03976,F0242,Kalutara,2024-01-23,6:17,6,17,9:17,3.0,6.8,1.5,False,0.0,Closed Container,3 - 5 years
T01495,F0340,Kegalle,2024-01-23,8:35,8,35,12:22,3.8,7.5,2.43,False,0.0,Closed Container,3 - 5 years
T09858,F0314,Kegalle,2024-01-23,7:23,7,23,12:58,5.6,8.4,0.71,False,0.0,Open Container,Less than 1 year
T03965,F0794,Galle,2024-01-23,10:19,10,19,15:31,5.2,13.7,0.55,False,0.0,Closed Container,Less than 1 year
T07771,F0946,Kandy,2024-01-23,6:35,6,35,8:41,2.1,5.7,5.19,True,3.5,Open Container,5 - 10 years
T02335,F0524,Kegalle,2024-01-23,6:26,6,26,8:49,2.4,1.1,3.63,True,9.4,Bucket,More than 10 years
T01609,F0195,Kalutara,2024-01-24,7:04,7,4,10:10,3.1,2.6,1.5,True,6.5,Bucket,5 - 10 years
T09939,F0051,Kalutara,2024-01-24,6:33,6,33,10:50,4.3,6.4,1.15,True,6.4,Closed Container,3 - 5 years
T01301,F0323,Kegalle,2024-01-24,6:17,6,17,8:59,2.7,2.4,2.72,True,6.0,Closed Container,5 - 10 years
T09733,F0746,Galle,2024-01-24,4:25,4,25,7:01,2.6,3.7,3.7,True,6.8,Bucket,5 - 10 years
T01810,F0765,Galle,2024-01-24,5:30,5,30,8:47,3.3,5.1,0.95,True,7.0,Bucket,3 - 5 years
T05975,F0998,Kurunegala,2024-01-24,4:29,4,29,7:52,3.4,5.2,4.08,True,3.0,Closed Container,5 - 10 years
T09253,F0967,Kurunegala,2024-01-24,6:59,6,59,8:41,1.7,2.4,5.14,True,6.2,Closed Container,More than 10 years
T09045,F0757,Galle,2024-01-24,7:08,7,8,11:20,4.2,3.3,1.23,False,0.0,Closed Container,3 - 5 years
T03967,F0413,Kegalle,2024-01-24,7:35,7,35,10:58,3.4,5.4,1.23,True,4.9,Cup,3 - 5 years
T04433,F0508,Kegalle,2024-01-24,7:36,7,36,12:11,4.6,9.1,0.67,False,0.0,Open Container,1 - 3 years
T08991,F0684,Ratnapura,2024-01-24,6:42,6,42,10:54,4.2,4.7,1.78,True,7.0,Bucket,3 - 5 years
T01298,F0020,Kalutara,2024-01-25,6:40,6,40,11:34,4.9,5.5,0.74,True,8.5,Bucket,1 - 3 years
T04797,F0975,Kurunegala,2024-01-25,4:54,4,54,7:06,2.2,1.8,1.66,True,8.4,Closed Container,More than 10 years
T05454,F0422,Kegalle,2024-01-25,6:28,6,28,10:40,4.2,8.5,0.56,True,6.9,Open Container,1 - 3 years
T01671,F0327,Kegalle,2024-01-25,5:41,5,41,8:41,3.0,3.8,4.43,True,5.7,Closed Container,5 - 10 years
T02183,F0614,Ratnapura,2024-01-25,5:31,5,31,8:13,2.7,1.8,2.34,True,5.0,Closed Container,More than 10 years
T01390,F0648,Ratnapura,2024-01-25,8:30,8,30,13:35,5.1,4.4,1.31,False,0.0,Bucket,1 - 3 years
T00705,F0697,Ratnapura,2024-01-25,7:29,7,29,10:41,3.2,5.5,3.56,True,6.3,Closed Container,5 - 10 years
T04693,F0990,Kurunegala,2024-01-25,5:14,5,14,9:31,4.3,7.3,0.95,False,0.0,Closed Container,3 - 5 years
T08083,F0619,Ratnapura,2024-01-25,4:03,4,3,6:33,2.5,2.5,1.4,False,0.0,Open Container,5 - 10 years
T04832,F0210,Kalutara,2024-01-25,8:46,8,46,12:22,3.6,7.2,1.24,True,9.5,Open Container,3 - 5 years
T09366,F0923,Kandy,2024-01-26,8:34,8,34,13:58,5.4,5.4,0.96,False,0.0,Open Container,1 - 3 years
T06439,F0177,Kalutara,2024-01-26,9:02,9,2,14:32,5.5,9.2,1.03,False,0.0,Closed Container,Less than 1 year
T05161,F0526,Kegalle,2024-01-26,7:39,7,39,12:39,5.0,5.0,2.24,False,0.0,Closed Container,1 - 3 years
T06423,F0211,Kalutara,2024-01-26,8:55,8,55,13:19,4.4,12.9,0.63,False,0.0,Open Container,Less than 1 year
T02704,F0643,Ratnapura,2024-01-26,6:52,6,52,10:52,4.0,6.6,1.4,True,3.2,Closed Container,3 - 5 years
T04138,F0846,Colombo,2024-01-26,5:55,5,55,8:18,2.4,3.1,2.54,True,4.0,Closed Container,More than 10 years
T04424,F0802,Galle,2024-01-26,7:02,7,2,11:26,4.4,8.4,1.43,False,0.0,Closed Container,1 - 3 years
T09727,F0196,Kalutara,2024-01-26,4:19,4,19,6:55,2.6,5.7,2.51,True,3.1,Closed Container,5 - 10 years
T05471,F0194,Kalutara,2024-01-27,8:11,8,11,11:34,3.4,7.8,0.87,True,9.6,Open Container,3 - 5 years
T03546,F0156,Kalutara,2024-01-27,4:42,4,42,6:54,2.2,2.9,5.97,False,0.0,Closed Container,More than 10 years
T09666,F0390,Kegalle,2024-01-27,8:23,8,23,11:40,3.3,7.4,0.92,True,4.2,Closed Container,3 - 5 years
T08203,F0886,Matara,2024-01-27,8:20,8,20,11:26,3.1,8.2,0.78,True,9.1,Closed Container,1 - 3 years
T08405,F0393,Kegalle,2024-01-27,6:45,6,45,10:32,3.8,7.9,1.71,False,0.0,Closed Container,1 - 3 years
T09635,F0545,Kegalle,2024-01-27,6:49,6,49,11:19,4.5,7.0,1.89,True,3.9,Bucket,1 - 3 years
T06875,F0640,Ratnapura,2024-01-27,8:32,8,32,11:49,3.3,6.8,1.73,True,3.8,Cup,3 - 5 years
T01260,F0314,Kegalle,2024-01-27,6:38,6,38,10:50,4.2,7.8,0.84,False,0.0,Bucket,Less than 1 year
T01851,F0185,Kalutara,2024-01-27,4:04,4,4,6:10,2.1,1.2,5.6,True,3.5,Closed Container,More than 10 years
T01985,F0797,Galle,2024-01-27,7:28,7,28,11:45,4.3,4.9,1.24,True,5.4,Closed Container,1 - 3 years
T05494,F0058,Kalutara,2024-01-27,4:22,4,22,7:22,3.0,3.8,1.05,False,0.0,Closed Container,5 - 10 years
T09517,F0948,Kandy,2024-01-27,5:09,5,9,7:45,2.6,5.4,1.98,False,0.0,Cup,5 - 10 years
T02239,F0735,Galle,2024-01-28,10:21,10,21,14:08,3.8,6.8,0.7,False,0.0,Bucket,Less than 1 year
T02482,F0670,Ratnapura,2024-01-28,6:36,6,36,12:11,5.6,10.9,0.73,False,0.0,Open Container,Less than 1 year
T05105,F0847,Colombo,2024-01-28,6:16,6,16,8:22,2.1,2.1,6.19,True,8.4,Closed Container,More than 10 years
T03979,F0943,Kandy,2024-01-28,6:01,6,1,9:18,3.3,5.4,1.46,True,7.1,Closed Container,3 - 5 years
T03328,F0827,Colombo,2024-01-28,6:38,6,38,8:44,2.1,2.0,3.22,True,5.8,Closed Container,More than 10 years
T06860,F0845,Colombo,2024-01-28,6:46,6,46,9:52,3.1,4.5,2.23,True,9.0,Closed Container,5 - 10 years
T02537,F0760,Galle,2024-01-28,7:38,7,38,9:55,2.3,4.5,2.09,True,4.8,Closed Container,5 - 10 years
T06912,F0537,Kegalle,2024-01-28,8:43,8,43,11:25,2.7,3.2,1.59,False,0.0,Closed Container,3 - 5 years
T03337,F0284,Kalutara,2024-01-28,6:46,6,46,10:22,3.6,5.5,0.62,False,0.0,Closed Container,1 - 3 years
T03029,F0511,Kegalle,2024-01-28,5:20,5,20,7:56,2.6,4.5,1.02,False,0.0,Closed Container,5 - 10 years
T00063,F0806,Galle,2024-01-28,5:41,5,41,9:04,3.4,7.3,1.51,True,5.3,Closed Container,3 - 5 years
T06283,F0109,Kalutara,2024-01-28,7:11,7,11,10:28,3.3,5.0,1.02,False,0.0,Open Container,5 - 10 years
T06246,F0699,Ratnapura,2024-01-28,7:44,7,44,10:56,3.2,3.4,6.1,False,0.0,Open Container,5 - 10 years
T06176,F0686,Ratnapura,2024-01-28,7:15,7,15,9:38,2.4,5.5,3.09,True,6.3,Closed Container,5 - 10 years
T03748,F0954,Kandy,2024-01-28,4:28,4,28,7:10,2.7,2.0,4.14,True,6.4,Closed Container,More than 10 years
T02990,F0076,Kalutara,2024-01-28,7:24,7,24,10:30,3.1,5.7,1.74,True,9.3,Bucket,3 - 5 years
T07208,F0288,Kalutara,2024-01-28,7:58,7,58,11:28,3.5,3.1,3.6,False,0.0,Closed Container,5 - 10 years
T00168,F0468,Kegalle,2024-01-29,7:59,7,59,10:41,2.7,6.6,1.1,True,3.3,Bucket,3 - 5 years
T02199,F0565,Ratnapura,2024-01-29,6:57,6,57,11:44,4.8,6.1,0.91,True,8.1,Open Container,1 - 3 years
T06706,F0468,Kegalle,2024-01-29,6:15,6,15,10:27,4.2,4.6,0.84,True,9.0,Closed Container,3 - 5 years
T07149,F0201,Kalutara,2024-01-29,8:18,8,18,11:48,3.5,7.6,3.01,True,4.6,Cup,3 - 5 years
T01212,F0206,Kalutara,2024-01-29,7:29,7,29,10:46,3.3,6.3,1.51,True,7.6,Bucket,1 - 3 years
T09561,F0859,Colombo,2024-01-29,4:44,4,44,7:01,2.3,2.4,2.43,True,9.7,Bucket,More than 10 years
T03185,F0519,Kegalle,2024-01-29,5:16,5,16,9:03,3.8,4.2,0.78,True,3.4,Closed Container,3 - 5 years
T07792,F0609,Ratnapura,2024-01-29,4:16,4,16,7:09,2.9,3.5,3.79,True,7.7,Closed Container,More than 10 years
T02079,F0796,Galle,2024-01-29,9:06,9,6,14:18,5.2,4.6,0.81,True,8.5,Cup,1 - 3 years
T09152,F0135,Kalutara,2024-01-29,9:27,9,27,15:14,5.8,7.5,1.12,True,9.3,Bucket,Less than 1 year
T06460,F0050,Kalutara,2024-01-29,6:03,6,3,8:50,2.8,4.0,5.82,True,9.9,Open Container,More than 10 years
T01993,F0047,Kalutara,2024-01-29,7:25,7,25,10:42,3.3,3.9,4.53,False,0.0,Closed Container,5 - 10 years
T03072,F0789,Galle,2024-01-30,5:04,5,4,7:40,2.6,4.2,0.96,False,0.0,Open Container,3 - 5 years
T03501,F0073,Kalutara,2024-01-30,6:09,6,9,8:39,2.5,8.0,1.87,True,8.8,Closed Container,3 - 5 years
T02006,F0608,Ratnapura,2024-01-30,8:50,8,50,13:14,4.4,6.8,1.82,True,6.5,Open Container,3 - 5 years
T07095,F0032,Kalutara,2024-01-30,4:17,4,17,7:23,3.1,3.8,1.22,True,6.8,Open Container,5 - 10 years
T06056,F0892,Matara,2024-01-30,5:32,5,32,8:19,2.8,3.5,4.37,True,5.8,Closed Container,More than 10 years
T09752,F0661,Ratnapura,2024-01-30,7:41,7,41,10:58,3.3,5.1,1.47,True,4.2,Cup,5 - 10 years
T08780,F0175,Kalutara,2024-01-30,7:54,7,54,10:11,2.3,5.9,2.56,True,6.2,Closed Container,5 - 10 years
T01096,F0290,Kalutara,2024-01-31,6:23,6,23,9:46,3.4,5.5,0.61,False,0.0,Open Container,1 - 3 years
T00915,F0621,Ratnapura,2024-01-31,6:12,6,12,9:18,3.1,4.1,1.56,True,8.9,Closed Container,3 - 5 years
T03766,F0189,Kalutara,2024-01-31,8:17,8,17,11:23,3.1,4.2,0.65,True,6.8,Open Container,1 - 3 years
T06578,F0389,Kegalle,2024-01-31,6:33,6,33,9:39,3.1,7.6,1.25,True,9.3,Open Container,1 - 3 years
T03802,F0800,Galle,2024-01-31,7:48,7,48,10:54,3.1,3.2,1.05,False,0.0,Open Container,5 - 10 years
T03752,F0862,Colombo,2024-01-31,6:06,6,6,8:12,2.1,5.0,1.31,True,6.7,Closed Container,5 - 10 years
T02446,F0495,Kegalle,2024-01-31,6:33,6,33,9:56,3.4,4.1,3.23,True,7.9,Open Container,5 - 10 years
T07351,F0908,Matara,2024-01-31,4:39,4,39,7:26,2.8,4.5,1.86,True,4.0,Open Container,5 - 10 years
T00759,F0508,Kegalle,2024-01-31,5:47,5,47,8:53,3.1,4.4,0.98,False,0.0,Closed Container,1 - 3 years
T00327,F0889,Matara,2024-01-31,7:51,7,51,11:56,4.1,7.1,1.02,False,0.0,Open Container,1 - 3 years
T04404,F0435,Kegalle,2024-01-31,9:55,9,55,15:25,5.5,5.4,1.5,True,8.4,Closed Container,1 - 3 years
T08564,F0681,Ratnapura,2024-02-01,6:29,6,29,8:05,1.6,3.6,6.23,True,8.3,Open Container,More than 10 years
T04041,F0533,Kegalle,2024-02-01,7:57,7,57,14:39,6.7,5.7,0.9,True,7.5,Open Container,Less than 1 year
T04447,F0647,Ratnapura,2024-02-01,6:13,6,13,8:01,1.8,1.7,4.66,True,7.6,Closed Container,More than 10 years
T03374,F0236,Kalutara,2024-02-01,5:34,5,34,8:10,2.6,5.0,1.78,False,0.0,Closed Container,3 - 5 years
T07760,F0673,Ratnapura,2024-02-01,5:56,5,56,8:19,2.4,2.3,2.65,True,8.6,Open Container,5 - 10 years
T08025,F0535,Kegalle,2024-02-01,7:06,7,6,11:23,4.3,7.0,1.13,True,7.6,Closed Container,3 - 5 years
T00343,F0753,Galle,2024-02-01,7:54,7,54,10:36,2.7,5.0,2.3,False,0.0,Closed Container,5 - 10 years
T03787,F0395,Kegalle,2024-02-01,6:41,6,41,9:41,3.0,5.0,1.19,True,5.3,Closed Container,3 - 5 years
T01841,F0036,Kalutara,2024-02-01,8:11,8,11,13:05,4.9,5.9,1.07,False,0.0,Open Container,1 - 3 years
T07179,F0974,Kurunegala,2024-02-02,6:23,6,23,9:10,2.8,3.9,2.09,True,8.5,Closed Container,5 - 10 years
T00002,F0094,Kalutara,2024-02-02,6:05,6,5,10:22,4.3,9.5,0.49,True,7.5,Open Container,Less than 1 year
T07214,F0143,Kalutara,2024-02-02,7:35,7,35,12:35,5.0,12.6,1.57,False,0.0,Open Container,Less than 1 year
T06162,F0022,Kalutara,2024-02-02,6:48,6,48,9:48,3.0,1.8,7.86,True,5.5,Closed Container,More than 10 years
T08148,F0537,Kegalle,2024-02-02,8:08,8,8,11:20,3.2,6.3,1.61,False,0.0,Closed Container,3 - 5 years
T02391,F0353,Kegalle,2024-02-02,4:29,4,29,7:22,2.9,2.9,3.14,True,3.9,Closed Container,5 - 10 years
T04378,F0660,Ratnapura,2024-02-02,5:34,5,34,8:21,2.8,2.3,3.44,True,9.4,Bucket,More than 10 years
T09498,F0449,Kegalle,2024-02-02,8:33,8,33,13:20,4.8,9.3,0.58,False,0.0,Closed Container,1 - 3 years
T09548,F0793,Galle,2024-02-02,6:59,6,59,9:52,2.9,2.7,6.35,True,5.2,Bucket,More than 10 years
T03980,F0950,Kandy,2024-02-03,5:55,5,55,7:37,1.7,1.2,5.99,True,6.0,Bucket,More than 10 years
T08451,F0180,Kalutara,2024-02-03,5:26,5,26,8:08,2.7,7.3,2.32,False,0.0,Closed Container,3 - 5 years
T09176,F0597,Ratnapura,2024-02-03,6:00,6,0,8:42,2.7,3.5,1.29,True,9.7,Closed Container,3 - 5 years
T01374,F0471,Kegalle,2024-02-03,5:40,5,40,9:10,3.5,7.9,0.84,False,0.0,Closed Container,3 - 5 years
T07655,F0927,Kandy,2024-02-03,4:38,4,38,8:01,3.4,3.3,1.95,True,8.0,Closed Container,5 - 10 years
T08741,F0339,Kegalle,2024-02-03,4:34,4,34,6:40,2.1,2.0,1.12,True,9.6,Open Container,5 - 10 years
T09017,F0573,Ratnapura,2024-02-03,4:50,4,50,7:50,3.0,2.0,4.86,True,10.0,Bucket,More than 10 years
T05529,F0994,Kurunegala,2024-02-03,8:00,8,0,12:12,4.2,8.7,1.39,True,9.6,Bucket,Less than 1 year
T04238,F0131,Kalutara,2024-02-03,8:15,8,15,11:57,3.7,9.1,0.87,True,5.9,Closed Container,1 - 3 years
T02186,F0721,Galle,2024-02-04,6:54,6,54,9:24,2.5,2.1,2.35,True,4.4,Closed Container,5 - 10 years
T02636,F0334,Kegalle,2024-02-04,8:25,8,25,13:42,5.3,8.4,0.67,False,0.0,Closed Container,1 - 3 years
T04275,F0016,Kalutara,2024-02-04,6:57,6,57,9:20,2.4,1.3,4.39,True,6.1,Closed Container,More than 10 years
T06334,F0787,Galle,2024-02-04,4:26,4,26,6:49,2.4,2.2,2.62,True,4.3,Cup,More than 10 years
T00500,F0976,Kurunegala,2024-02-04,5:39,5,39,7:56,2.3,2.1,1.82,True,10.0,Open Container,5 - 10 years
T05514,F0493,Kegalle,2024-02-04,6:02,6,2,10:19,4.3,6.3,1.33,True,3.4,Bucket,1 - 3 years
T03616,F0765,Galle,2024-02-04,6:47,6,47,10:10,3.4,4.3,0.84,False,0.0,Closed Container,3 - 5 years
T08877,F0670,Ratnapura,2024-02-04,6:14,6,14,11:44,5.5,5.6,0.28,False,0.0,Cup,Less than 1 year
T00540,F0840,Colombo,2024-02-04,4:29,4,29,7:05,2.6,1.3,5.76,True,9.7,Bucket,More than 10 years
T01224,F0940,Kandy,2024-02-04,4:57,4,57,6:27,1.5,3.3,3.28,True,7.8,Bucket,More than 10 years
T02154,F0698,Ratnapura,2024-02-05,6:07,6,7,9:00,2.9,6.1,0.92,True,8.4,Closed Container,3 - 5 years
T09771,F0991,Kurunegala,2024-02-05,7:56,7,56,13:20,5.4,5.1,1.42,True,5.5,Bucket,1 - 3 years
T08464,F0156,Kalutara,2024-02-05,6:05,6,5,7:47,1.7,2.6,5.97,True,7.2,Closed Container,More than 10 years
T05328,F0499,Kegalle,2024-02-05,9:27,9,27,14:09,4.7,4.8,1.0,True,4.6,Closed Container,1 - 3 years
T04963,F0813,Galle,2024-02-05,8:39,8,39,11:45,3.1,3.7,1.55,True,6.8,Open Container,3 - 5 years
T04289,F0688,Ratnapura,2024-02-05,5:13,5,13,7:30,2.3,3.8,5.35,True,4.6,Closed Container,More than 10 years
T05141,F0050,Kalutara,2024-02-05,5:21,5,21,8:08,2.8,3.0,2.18,True,7.1,Closed Container,More than 10 years
T03602,F0225,Kalutara,2024-02-05,10:56,10,56,17:31,6.6,7.1,0.44,False,0.0,Bucket,Less than 1 year
T08305,F0182,Kalutara,2024-02-06,7:04,7,4,10:10,3.1,5.5,1.43,True,5.1,Cup,1 - 3 years
T02925,F0838,Colombo,2024-02-06,5:17,5,17,7:05,1.8,3.3,2.46,True,4.0,Closed Container,More than 10 years
T09952,F0997,Kurunegala,2024-02-06,6:39,6,39,9:21,2.7,2.0,3.56,True,6.4,Closed Container,5 - 10 years
T09875,F0902,Matara,2024-02-06,6:23,6,23,10:23,4.0,8.4,0.84,True,5.0,Closed Container,1 - 3 years
T06304,F0830,Colombo,2024-02-06,9:52,9,52,13:09,3.3,5.1,0.76,False,0.0,Bucket,1 - 3 years
T03855,F0604,Ratnapura,2024-02-07,6:38,6,38,8:44,2.1,5.8,2.49,True,3.2,Open Container,5 - 10 years
T04338,F0468,Kegalle,2024-02-07,8:46,8,46,13:16,4.5,5.1,0.72,False,0.0,Closed Container,3 - 5 years
T09826,F0881,Matara,2024-02-07,8:12,8,12,11:29,3.3,7.1,0.44,True,9.7,Closed Container,1 - 3 years
T08650,F0948,Kandy,2024-02-07,4:54,4,54,7:47,2.9,4.2,2.83,True,4.1,Closed Container,5 - 10 years
T07296,F0043,Kalutara,2024-02-07,6:37,6,37,9:07,2.5,3.8,3.9,True,6.0,Bucket,More than 10 years
T07964,F0088,Kalutara,2024-02-07,7:26,7,26,11:38,4.2,6.4,1.33,True,8.2,Closed Container,3 - 5 years
T02438,F0693,Ratnapura,2024-02-07,5:04,5,4,7:16,2.2,1.1,3.93,True,5.5,Open Container,More than 10 years
T01824,F0701,Galle,2024-02-07,7:08,7,8,11:25,4.3,6.4,1.38,False,0.0,Open Container,1 - 3 years
T08542,F0476,Kegalle,2024-02-07,4:29,4,29,7:22,2.9,1.9,5.02,True,6.6,Bucket,More than 10 years
T08219,F0302,Kegalle,2024-02-07,4:18,4,18,6:24,2.1,3.5,2.25,True,9.7,Closed Container,More than 10 years
T00780,F0723,Galle,2024-02-07,5:10,5,10,7:33,2.4,2.1,1.96,True,7.5,Closed Container,5 - 10 years
T02909,F0003,Kalutara,2024-02-07,6:43,6,43,9:30,2.8,2.8,2.64,False,0.0,Closed Container,5 - 10 years
T02298,F0249,Kalutara,2024-02-07,7:14,7,14,10:44,3.5,5.7,1.13,True,4.5,Closed Container,3 - 5 years
T04492,F0880,Matara,2024-02-07,5:05,5,5,8:05,3.0,3.1,4.1,True,9.5,Closed Container,More than 10 years
T04981,F0811,Galle,2024-02-07,6:23,6,23,8:29,2.1,4.9,4.73,True,9.3,Open Container,5 - 10 years
T00892,F0665,Ratnapura,2024-02-07,7:31,7,31,12:48,5.3,8.2,0.91,True,8.7,Closed Container,1 - 3 years
T00407,F0854,Colombo,2024-02-08,5:46,5,46,8:22,2.6,2.1,3.85,True,7.7,Closed Container,5 - 10 years
T00563,F0658,Ratnapura,2024-02-08,9:22,9,22,13:22,4.0,7.4,1.24,True,4.8,Open Container,Less than 1 year
T04062,F0363,Kegalle,2024-02-08,6:10,6,10,11:10,5.0,4.5,1.02,True,6.8,Closed Container,1 - 3 years
T09932,F0415,Kegalle,2024-02-08,5:27,5,27,7:33,2.1,3.7,3.48,True,9.2,Open Container,More than 10 years
T07793,F0088,Kalutara,2024-02-08,8:04,8,4,11:57,3.9,7.5,1.42,False,0.0,Closed Container,3 - 5 years
T09542,F0581,Ratnapura,2024-02-08,4:27,4,27,7:50,3.4,3.4,2.79,True,9.0,Closed Container,5 - 10 years
T09291,F0951,Kandy,2024-02-08,7:19,7,19,10:01,2.7,5.3,3.51,True,5.0,Closed Container,5 - 10 years
T08312,F0808,Galle,2024-02-08,7:58,7,58,10:28,2.5,5.2,0.56,False,0.0,Closed Container,3 - 5 years
T05151,F0123,Kalutara,2024-02-08,10:24,10,24,14:00,3.6,7.7,1.04,False,0.0,Closed Container,Less than 1 year
T01526,F0781,Galle,2024-02-08,8:11,8,11,10:53,2.7,6.5,1.23,True,5.6,Open Container,3 - 5 years
T04595,F0904,Matara,2024-02-08,6:39,6,39,8:51,2.2,2.1,6.5,True,9.5,Closed Container,More than 10 years
T05275,F0801,Galle,2024-02-09,8:20,8,20,11:56,3.6,5.0,1.48,False,0.0,Open Container,3 - 5 years
T09586,F0366,Kegalle,2024-02-09,5:32,5,32,9:25,3.9,7.3,1.2,True,6.1,Bucket,3 - 5 years
T06835,F0570,Ratnapura,2024-02-09,5:50,5,50,8:26,2.6,5.0,1.93,True,3.3,Open Container,5 - 10 years
T01742,F0840,Colombo,2024-02-09,4:03,4,3,6:56,2.9,3.0,8.42,True,10.0,Closed Container,More than 10 years
T08803,F0917,Matara,2024-02-09,6:52,6,52,10:22,3.5,7.7,1.04,False,0.0,Bucket,3 - 5 years
T07989,F0593,Ratnapura,2024-02-09,7:12,7,12,11:12,4.0,4.5,1.36,True,8.9,Open Container,3 - 5 years
T03674,F0086,Kalutara,2024-02-09,9:53,9,53,13:29,3.6,6.5,1.39,True,9.1,Closed Container,1 - 3 years
T03307,F0425,Kegalle,2024-02-09,5:24,5,24,8:00,2.6,2.4,6.6,True,3.6,Closed Container,More than 10 years
T00042,F0424,Kegalle,2024-02-09,7:14,7,14,9:31,2.3,5.7,1.44,False,0.0,Closed Container,5 - 10 years
T04785,F0730,Galle,2024-02-09,4:54,4,54,7:00,2.1,2.9,5.01,True,4.7,Closed Container,More than 10 years
T04698,F0791,Galle,2024-02-10,8:38,8,38,12:25,3.8,4.5,1.98,True,7.7,Closed Container,1 - 3 years
T00250,F0923,Kandy,2024-02-10,5:12,5,12,10:12,5.0,7.5,0.93,True,4.5,Cup,1 - 3 years
T05490,F0823,Colombo,2024-02-10,7:07,7,7,9:19,2.2,6.0,2.9,False,0.0,Open Container,5 - 10 years
T02274,F0381,Kegalle,2024-02-10,8:25,8,25,11:31,3.1,6.0,1.45,False,0.0,Closed Container,3 - 5 years
T00088,F0907,Matara,2024-02-10,8:47,8,47,12:34,3.8,5.5,0.92,False,0.0,Bucket,1 - 3 years
T04098,F0780,Galle,2024-02-10,5:02,5,2,9:32,4.5,9.4,1.4,True,9.8,Closed Container,1 - 3 years
T06230,F0617,Ratnapura,2024-02-10,6:53,6,53,9:10,2.3,5.9,2.18,True,7.3,Open Container,5 - 10 years
T00039,F0486,Kegalle,2024-02-10,7:13,7,13,11:55,4.7,8.0,0.73,False,0.0,Bucket,1 - 3 years
T01591,F0619,Ratnapura,2024-02-10,4:46,4,46,7:52,3.1,2.5,1.25,True,6.7,Bucket,5 - 10 years
T07009,F0543,Kegalle,2024-02-10,6:44,6,44,8:56,2.2,1.9,3.12,True,6.5,Closed Container,More than 10 years
