farmer_id,farmer_name,experience,district,land_size,tree_count,date,season,tapping_hour,tapping_minute,tapping_time,collection_gap_hours,storage_duration_hours,latex_quantity_kg,ammonia_added,ammonia_amount_ml,container_type,temperature_c,humidity_percent,rainfall_mm,vfa_value,drc_value,quality_grade
F007,Farmer G,expert,Ratnapura,5.0,400,2024-01-24,dry,6,48,6:48,1.9,3.6,4.4,True,6.7,Closed Container,28.3,66.1,4.1,0.0266,37.02,Grade 1
F007,Farmer G,expert,Ratnapura,5.0,400,2024-01-24,dry,5,39,5:39,1.9,2.7,4.3,True,5.6,Closed Container,27.1,73.7,25.0,0.0249,37.32,Grade 1
F004,Farmer D,expert,Galle,3.5,250,2024-01-24,dry,6,36,6:36,3.0,2.4,5.9,True,7.2,Closed Container,30.3,74.5,17.1,0.0308,37.2,Grade 2
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-01-24,dry,6,56,6:56,5.4,9.9,2.7,False,0.0,Bucket,27.6,64.2,12.0,0.12,35.68,Rejected
F004,Farmer D,expert,Galle,3.5,250,2024-01-24,dry,4,34,4:34,2.8,3.0,7.7,False,0.0,Closed Container,31.0,74.6,16.9,0.0472,38.17,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2024-01-25,dry,7,6,7:06,3.6,7.5,6.0,True,5.1,Open Container,28.1,67.8,10.1,0.0801,33.98,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2024-01-25,dry,6,24,6:24,3.4,3.0,7.9,False,0.0,Open Container,29.2,65.9,28.9,0.0666,35.83,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-01-25,dry,8,6,8:06,3.9,8.1,1.2,False,0.0,Bucket,28.0,73.9,0.7,0.1172,34.71,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2024-01-25,dry,5,9,5:09,2.3,3.0,1.7,True,4.5,Bucket,29.6,74.6,4.4,0.0458,36.96,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2024-01-25,dry,6,28,6:28,2.1,3.0,6.8,True,6.6,Closed Container,31.8,71.3,13.3,0.0349,36.59,Grade 2
F001,Farmer A,expert,Kalutara,4.5,300,2024-01-26,dry,6,41,6:41,2.5,1.9,2.0,True,7.1,Closed Container,30.9,66.1,7.6,0.0263,37.77,Grade 1
F005,Farmer E,moderate,Kalutara,2.0,150,2024-01-26,dry,7,31,7:31,4.2,6.1,6.6,False,0.0,Closed Container,31.1,67.5,5.7,0.0763,36.73,Grade 3
F002,Farmer B,moderate,Kegalle,3.0,200,2024-01-26,dry,7,15,7:15,2.6,6.4,5.7,False,0.0,Closed Container,29.1,74.3,22.0,0.0727,35.82,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2024-01-26,dry,4,24,4:24,2.5,2.0,3.4,True,6.4,Closed Container,29.8,66.3,25.9,0.0228,36.42,Grade 1
F006,Farmer F,beginner,Kegalle,1.0,80,2024-01-26,dry,9,48,9:48,4.2,13.9,4.5,False,0.0,Open Container,29.1,65.6,22.7,0.12,32.15,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2024-01-26,dry,6,43,6:43,3.4,5.9,3.0,True,6.1,Bucket,31.7,62.4,20.7,0.076,36.06,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-01-27,dry,10,39,10:39,3.8,9.7,2.6,True,7.8,Closed Container,28.8,68.1,8.1,0.1054,32.23,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2024-01-27,dry,5,28,5:28,2.3,1.5,4.1,True,5.4,Closed Container,28.0,63.7,0.3,0.0154,37.61,Grade 1
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-01-27,dry,9,54,9:54,3.1,4.2,3.7,False,0.0,Closed Container,27.2,60.3,13.9,0.0761,32.94,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-01-27,dry,10,28,10:28,3.8,11.8,7.7,True,7.4,Cup,27.3,69.1,13.5,0.114,32.0,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2024-01-27,dry,5,57,5:57,2.2,1.1,4.0,True,7.2,Closed Container,29.9,68.9,29.9,0.0164,38.03,Grade 1
F002,Farmer B,moderate,Kegalle,3.0,200,2024-01-27,dry,7,51,7:51,2.8,4.7,2.5,True,5.0,Closed Container,28.8,72.3,9.2,0.051,35.57,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2024-01-27,dry,8,43,8:43,5.9,5.2,3.6,False,0.0,Closed Container,30.4,64.2,28.2,0.0977,29.97,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2024-01-28,dry,4,52,4:52,2.9,1.3,6.6,True,5.9,Closed Container,30.7,60.0,11.0,0.0208,37.2,Grade 1
F004,Farmer D,expert,Galle,3.5,250,2024-01-28,dry,6,34,6:34,1.6,3.8,5.5,True,9.5,Closed Container,29.1,67.3,23.9,0.0274,37.26,Grade 1
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-01-28,dry,10,10,10:10,4.7,12.2,5.5,False,0.0,Closed Container,29.1,71.1,7.8,0.12,31.86,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2024-01-28,dry,9,59,9:59,5.6,10.0,3.5,False,0.0,Open Container,30.7,73.2,1.4,0.12,30.68,Rejected
F002,Farmer B,moderate,Kegalle,3.0,200,2024-01-28,dry,6,27,6:27,4.1,5.5,1.5,True,7.0,Bucket,28.4,66.3,25.2,0.0684,36.23,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2024-01-28,dry,7,28,7:28,5.4,7.5,4.9,False,0.0,Bucket,29.9,64.1,0.5,0.1188,35.94,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-01-29,dry,10,41,10:41,4.9,4.9,2.1,False,0.0,Open Container,29.6,70.2,7.5,0.113,33.1,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-01-29,dry,9,0,9:00,4.5,6.5,3.8,False,0.0,Closed Container,29.1,67.9,6.7,0.1002,32.86,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2024-01-29,dry,6,56,6:56,5.9,5.8,7.7,True,3.8,Open Container,28.6,70.8,8.4,0.0943,34.36,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-01-29,dry,6,8,6:08,5.4,8.0,6.5,False,0.0,Open Container,28.2,73.7,3.8,0.1106,33.55,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2024-01-29,dry,6,9,6:09,4.0,4.5,7.6,True,5.0,Closed Container,30.2,64.0,6.0,0.0541,35.58,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2024-01-29,dry,8,21,8:21,3.5,5.1,7.1,False,0.0,Closed Container,31.1,63.3,11.8,0.076,34.82,Grade 3
F004,Farmer D,expert,Galle,3.5,250,2024-01-29,dry,5,6,5:06,2.7,2.7,7.2,False,0.0,Closed Container,31.1,62.1,20.0,0.0497,38.53,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2024-01-30,dry,5,17,5:17,2.3,3.7,6.5,True,8.4,Closed Container,29.9,71.6,1.6,0.0269,37.93,Grade 1
F006,Farmer F,beginner,Kegalle,1.0,80,2024-01-30,dry,10,4,10:04,4.8,11.1,1.0,False,0.0,Bucket,29.9,69.5,23.8,0.12,31.74,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2024-01-30,dry,6,15,6:15,2.2,2.0,7.4,True,6.8,Bucket,30.7,67.6,6.1,0.0325,37.34,Grade 2
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-01-30,dry,8,11,8:11,3.5,9.8,5.0,False,0.0,Bucket,29.2,61.1,24.6,0.12,32.48,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2024-01-30,dry,6,16,6:16,2.3,2.5,6.5,True,4.1,Closed Container,27.9,68.2,21.1,0.0354,36.75,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2024-01-30,dry,5,4,5:04,2.1,3.5,3.2,False,0.0,Open Container,31.9,72.1,25.8,0.0658,35.38,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2024-01-30,dry,5,42,5:42,4.1,7.3,2.7,False,0.0,Bucket,30.4,66.6,25.7,0.0909,37.68,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2024-01-30,dry,5,1,5:01,3.9,6.5,6.5,True,5.1,Closed Container,31.2,61.2,17.7,0.0654,36.48,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2024-01-31,dry,5,4,5:04,3.0,1.5,7.1,False,0.0,Bucket,31.8,71.3,20.2,0.0592,37.25,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2024-01-31,dry,4,57,4:57,1.6,1.9,5.6,True,6.3,Closed Container,30.8,68.3,12.1,0.0127,37.62,Grade 1
F006,Farmer F,beginner,Kegalle,1.0,80,2024-01-31,dry,9,0,9:00,4.8,12.1,6.2,False,0.0,Cup,30.3,65.3,11.2,0.12,34.29,Rejected
F002,Farmer B,moderate,Kegalle,3.0,200,2024-01-31,dry,8,48,8:48,3.8,3.8,1.6,True,9.4,Open Container,29.2,68.9,12.6,0.0651,32.3,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2024-01-31,dry,8,54,8:54,4.2,11.6,1.7,False,0.0,Bucket,29.6,67.5,4.0,0.12,32.48,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2024-01-31,dry,8,50,8:50,6.0,8.9,3.5,False,0.0,Open Container,28.6,69.9,11.8,0.12,32.8,Rejected
F004,Farmer D,expert,Galle,3.5,250,2024-01-31,dry,5,8,5:08,1.8,3.2,7.6,True,6.4,Bucket,30.1,63.9,7.3,0.0363,37.74,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2024-01-31,dry,4,11,4:11,2.7,2.3,2.3,True,4.5,Closed Container,27.2,61.7,0.1,0.0263,39.49,Grade 1
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-01-31,dry,10,19,10:19,4.0,10.7,7.5,False,0.0,Open Container,28.4,64.5,12.5,0.12,33.13,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2024-01-31,dry,9,9,9:09,5.3,11.2,4.6,True,5.4,Open Container,28.5,67.1,2.7,0.12,34.62,Rejected
F004,Farmer D,expert,Galle,3.5,250,2024-02-01,dry,6,59,6:59,2.2,2.3,5.3,True,7.4,Closed Container,30.3,73.8,26.4,0.0169,35.89,Grade 1
F004,Farmer D,expert,Galle,3.5,250,2024-02-01,dry,6,49,6:49,2.8,3.2,2.5,True,3.1,Closed Container,29.9,64.6,23.5,0.0465,35.23,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-01,dry,6,41,6:41,2.0,2.6,6.0,True,4.2,Closed Container,27.0,61.6,2.8,0.0299,37.18,Grade 1
F001,Farmer A,expert,Kalutara,4.5,300,2024-02-01,dry,5,6,5:06,2.4,2.9,6.1,True,5.4,Closed Container,30.8,72.1,12.8,0.0285,37.03,Grade 1
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-02-01,dry,9,54,9:54,4.4,11.5,2.7,False,0.0,Bucket,27.5,68.2,29.5,0.12,32.41,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2024-02-01,dry,5,59,5:59,3.3,7.7,7.6,False,0.0,Closed Container,29.4,69.4,21.9,0.0817,36.81,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-01,dry,6,28,6:28,1.8,1.6,4.9,False,0.0,Closed Container,29.4,71.7,6.5,0.0423,37.64,Grade 2
F001,Farmer A,expert,Kalutara,4.5,300,2024-02-02,dry,6,21,6:21,2.7,1.7,7.3,True,3.9,Closed Container,30.9,74.8,1.5,0.0334,37.98,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2024-02-02,dry,5,46,5:46,2.5,4.7,2.0,False,0.0,Closed Container,29.0,68.0,6.4,0.0604,35.6,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-02,dry,4,5,4:05,1.8,2.5,1.2,True,7.5,Closed Container,27.5,60.9,26.0,0.0219,38.77,Grade 1
F005,Farmer E,moderate,Kalutara,2.0,150,2024-02-02,dry,6,51,6:51,2.5,3.2,4.9,True,8.8,Closed Container,29.7,68.4,14.0,0.042,37.66,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2024-02-02,dry,7,17,7:17,2.7,4.2,6.0,False,0.0,Bucket,30.2,68.8,21.8,0.075,36.38,Grade 3
F002,Farmer B,moderate,Kegalle,3.0,200,2024-02-03,dry,5,18,5:18,3.7,4.8,2.6,False,0.0,Open Container,29.6,68.3,2.7,0.0834,37.93,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2024-02-03,dry,9,21,9:21,3.4,13.8,5.0,True,8.7,Open Container,29.6,66.1,8.8,0.12,31.83,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2024-02-03,dry,4,35,4:35,2.5,3.3,7.2,True,6.0,Closed Container,30.7,73.0,8.7,0.0364,37.38,Grade 2
F001,Farmer A,expert,Kalutara,4.5,300,2024-02-03,dry,5,55,5:55,2.9,1.8,7.2,True,5.0,Closed Container,31.1,71.0,8.6,0.0259,36.13,Grade 1
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-03,dry,5,29,5:29,2.7,3.0,2.1,True,4.6,Bucket,27.6,73.6,24.8,0.0379,37.79,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2024-02-03,dry,6,6,6:06,4.0,2.1,7.8,True,3.4,Bucket,30.1,72.0,10.5,0.0542,35.55,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-03,dry,5,34,5:34,2.0,1.7,2.3,True,9.4,Closed Container,29.0,66.2,3.0,0.0152,38.88,Grade 1
F005,Farmer E,moderate,Kalutara,2.0,150,2024-02-03,dry,6,43,6:43,3.2,4.2,3.0,True,3.3,Bucket,29.0,67.0,22.3,0.0687,35.49,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2024-02-03,dry,6,50,6:50,2.9,3.8,3.2,True,4.0,Bucket,30.4,66.0,29.6,0.0522,38.27,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-04,dry,5,51,5:51,2.6,1.3,1.7,True,4.1,Closed Container,29.0,62.1,22.1,0.0236,38.07,Grade 1
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-04,dry,5,24,5:24,2.6,2.2,4.6,True,3.5,Bucket,29.5,72.8,5.2,0.0453,37.9,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2024-02-05,dry,6,4,6:04,2.6,5.9,3.5,False,0.0,Closed Container,30.6,73.1,22.0,0.0749,36.58,Grade 3
F004,Farmer D,expert,Galle,3.5,250,2024-02-05,dry,5,33,5:33,1.9,3.6,1.8,True,7.8,Closed Container,31.5,62.4,23.4,0.0266,39.19,Grade 1
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-02-06,dry,7,15,7:15,4.4,11.1,4.0,False,0.0,Cup,28.2,74.8,6.2,0.12,34.53,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-02-06,dry,7,44,7:44,4.3,11.6,7.7,True,8.9,Closed Container,28.7,65.8,12.6,0.1008,34.52,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2024-02-06,dry,6,17,6:17,1.9,2.6,2.9,False,0.0,Closed Container,31.3,69.1,5.0,0.0504,37.88,Grade 3
F005,Farmer E,moderate,Kalutara,2.0,150,2024-02-06,dry,7,29,7:29,4.0,2.8,3.7,False,0.0,Closed Container,30.2,68.5,16.8,0.0606,36.36,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2024-02-07,dry,5,3,5:03,2.0,3.2,3.8,True,7.6,Closed Container,29.7,62.7,24.8,0.0267,37.81,Grade 1
F001,Farmer A,expert,Kalutara,4.5,300,2024-02-07,dry,6,44,6:44,2.7,1.7,5.5,True,8.4,Closed Container,29.1,64.2,19.6,0.0214,37.21,Grade 1
F001,Farmer A,expert,Kalutara,4.5,300,2024-02-07,dry,4,58,4:58,1.7,3.6,2.2,True,5.2,Closed Container,31.6,65.9,0.1,0.0362,36.45,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2024-02-07,dry,5,14,5:14,2.2,2.6,2.6,True,4.5,Closed Container,31.0,62.6,14.2,0.0293,38.06,Grade 1
F002,Farmer B,moderate,Kegalle,3.0,200,2024-02-07,dry,6,47,6:47,4.4,4.5,4.8,True,5.6,Closed Container,29.2,71.6,14.5,0.0567,36.05,Grade 3
F005,Farmer E,moderate,Kalutara,2.0,150,2024-02-07,dry,8,25,8:25,3.2,5.5,5.3,False,0.0,Bucket,30.2,63.6,2.9,0.0891,32.96,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2024-02-08,dry,7,4,7:04,4.3,7.6,4.4,True,3.8,Closed Container,30.2,74.1,13.1,0.079,37.14,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2024-02-08,dry,6,19,6:19,3.1,4.4,5.5,False,0.0,Bucket,31.4,60.5,27.2,0.0788,36.31,Grade 3
F005,Farmer E,moderate,Kalutara,2.0,150,2024-02-08,dry,5,19,5:19,3.4,2.6,7.9,True,9.9,Closed Container,29.8,74.3,4.5,0.0348,36.4,Grade 2
F006,Farmer F,beginner,Kegalle,1.0,80,2024-02-08,dry,10,3,10:03,4.9,10.5,5.3,False,0.0,Open Container,29.9,61.2,5.3,0.12,31.66,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2024-02-08,dry,9,46,9:46,5.7,13.2,7.5,False,0.0,Closed Container,28.8,63.5,19.8,0.12,31.59,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-02-08,dry,6,16,6:16,5.3,8.9,6.7,False,0.0,Open Container,28.5,66.9,15.6,0.12,33.36,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-08,dry,4,26,4:26,2.9,3.0,6.7,True,9.7,Closed Container,28.7,69.1,5.1,0.0283,37.58,Grade 1
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-02-09,dry,9,14,9:14,3.3,7.3,7.2,False,0.0,Open Container,29.3,71.0,29.0,0.1132,31.54,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2024-02-09,dry,10,12,10:12,4.0,10.8,2.8,False,0.0,Bucket,30.7,68.3,16.0,0.12,32.07,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-09,dry,4,0,4:00,2.2,1.5,1.7,True,9.7,Bucket,27.4,66.8,26.4,0.0253,37.73,Grade 1
F002,Farmer B,moderate,Kegalle,3.0,200,2024-02-09,dry,5,7,5:07,2.9,3.3,4.2,False,0.0,Closed Container,30.0,67.6,4.5,0.0528,36.1,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-02-10,dry,9,29,9:29,4.9,11.2,1.4,False,0.0,Closed Container,28.7,61.8,6.3,0.12,34.5,Rejected
F002,Farmer B,moderate,Kegalle,3.0,200,2024-02-10,dry,6,36,6:36,2.5,3.0,4.9,False,0.0,Closed Container,30.1,64.1,22.1,0.0487,34.28,Grade 2
F005,Farmer E,moderate,Kalutara,2.0,150,2024-02-10,dry,6,56,6:56,2.7,2.8,7.1,True,9.9,Bucket,30.7,71.1,20.3,0.0427,34.34,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2024-02-11,dry,5,20,5:20,2.9,2.9,7.8,False,0.0,Bucket,30.2,65.7,23.8,0.055,36.33,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2024-02-11,dry,8,22,8:22,4.5,5.4,4.2,True,8.0,Closed Container,30.7,73.6,11.9,0.0629,33.06,Grade 3
F002,Farmer B,moderate,Kegalle,3.0,200,2024-02-11,dry,6,51,6:51,2.9,5.9,3.3,False,0.0,Closed Container,29.9,74.3,25.2,0.0815,34.53,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2024-02-11,dry,4,4,4:04,2.9,3.0,7.8,False,0.0,Closed Container,30.4,74.8,15.4,0.0488,39.13,Grade 2
F006,Farmer F,beginner,Kegalle,1.0,80,2024-02-12,dry,10,1,10:01,3.8,4.8,4.5,False,0.0,Open Container,29.8,70.9,10.3,0.105,33.33,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2024-02-12,dry,5,52,5:52,2.5,7.2,1.5,False,0.0,Closed Container,30.7,67.3,25.4,0.0794,37.05,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2024-02-12,dry,5,52,5:52,3.2,7.0,3.0,False,0.0,Closed Container,31.7,60.7,28.8,0.0848,37.95,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2024-02-12,dry,5,28,5:28,2.0,3.5,2.4,False,0.0,Closed Container,31.9,65.9,12.6,0.0581,38.2,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2024-02-12,dry,10,45,10:45,3.7,13.5,7.9,False,0.0,Closed Container,30.4,70.4,16.7,0.12,34.17,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2024-02-12,dry,5,23,5:23,3.9,6.6,4.0,True,5.1,Closed Container,31.1,63.0,12.9,0.0622,36.49,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-02-12,dry,6,39,6:39,5.2,8.5,6.1,False,0.0,Cup,29.4,69.3,9.5,0.11,34.59,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2024-02-12,dry,8,54,8:54,3.7,3.0,3.7,True,5.4,Closed Container,29.1,60.4,26.8,0.0491,33.81,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-13,dry,6,15,6:15,1.7,1.3,5.6,True,6.4,Closed Container,27.5,67.4,12.3,0.0156,37.24,Grade 1
F005,Farmer E,moderate,Kalutara,2.0,150,2024-02-13,dry,7,22,7:22,2.6,6.6,2.8,False,0.0,Open Container,31.1,63.4,19.7,0.0966,35.75,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2024-02-13,dry,8,56,8:56,2.1,2.2,5.4,True,7.5,Bucket,31.6,66.5,11.3,0.05,33.7,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2024-02-13,dry,6,25,6:25,3.2,5.3,7.0,True,3.3,Closed Container,30.2,61.7,21.6,0.0622,36.29,Grade 3
F002,Farmer B,moderate,Kegalle,3.0,200,2024-02-13,dry,7,20,7:20,2.2,2.8,2.5,True,5.8,Bucket,28.9,71.5,22.9,0.0426,35.27,Grade 2
F001,Farmer A,expert,Kalutara,4.5,300,2024-02-13,dry,5,11,5:11,2.4,2.5,7.5,True,6.7,Closed Container,31.0,74.7,1.9,0.0254,37.67,Grade 1
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-13,dry,4,57,4:57,2.3,3.7,4.6,True,6.1,Closed Container,30.0,68.5,6.1,0.0352,36.9,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-13,dry,4,6,4:06,1.5,3.0,5.2,True,9.4,Closed Container,27.0,69.9,18.1,0.0175,37.39,Grade 1
F008,Farmer H,moderate,Galle,2.5,180,2024-02-13,dry,7,8,7:08,3.2,6.3,2.9,False,0.0,Closed Container,31.3,67.6,29.7,0.0787,35.45,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-13,dry,6,6,6:06,2.4,3.4,7.7,True,3.8,Closed Container,28.1,61.5,21.6,0.0444,37.03,Grade 2
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-02-13,dry,9,10,9:10,4.9,12.1,3.9,False,0.0,Closed Container,29.0,74.1,28.6,0.12,30.26,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-14,dry,5,11,5:11,1.8,3.6,5.1,True,8.0,Bucket,29.1,70.1,6.6,0.0347,37.55,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2024-02-14,dry,5,25,5:25,3.8,7.5,3.9,True,3.2,Closed Container,30.1,70.4,9.8,0.0716,36.65,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2024-02-14,dry,5,47,5:47,2.1,5.2,2.1,True,6.6,Closed Container,29.8,62.6,11.4,0.042,37.76,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-14,dry,4,55,4:55,3.0,2.0,6.7,True,5.1,Closed Container,29.4,61.9,11.9,0.0237,36.98,Grade 1
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-14,dry,4,29,4:29,2.1,4.0,1.5,True,9.8,Closed Container,29.1,65.8,6.3,0.0302,38.06,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2024-02-14,dry,6,11,6:11,3.1,4.0,2.3,True,9.3,Open Container,30.0,68.1,20.3,0.0615,36.97,Grade 3
F005,Farmer E,moderate,Kalutara,2.0,150,2024-02-14,dry,8,22,8:22,3.8,6.8,3.1,False,0.0,Closed Container,30.2,71.9,13.2,0.0939,31.48,Rejected
F002,Farmer B,moderate,Kegalle,3.0,200,2024-02-14,dry,8,25,8:25,3.5,7.0,6.2,True,7.5,Bucket,28.5,70.0,29.7,0.0797,34.23,Grade 3
F002,Farmer B,moderate,Kegalle,3.0,200,2024-02-14,dry,6,11,6:11,4.2,3.2,4.4,True,7.0,Bucket,29.4,73.8,20.8,0.0548,35.92,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-15,dry,4,58,4:58,1.9,1.2,7.4,True,6.9,Bucket,29.0,62.6,11.1,0.0205,38.75,Grade 1
F005,Farmer E,moderate,Kalutara,2.0,150,2024-02-15,dry,7,23,7:23,4.5,5.2,1.7,True,3.4,Bucket,30.3,62.6,10.7,0.0725,34.93,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-15,dry,4,31,4:31,1.9,2.1,6.8,True,4.7,Closed Container,28.2,60.9,26.2,0.0157,38.66,Grade 1
F004,Farmer D,expert,Galle,3.5,250,2024-02-15,dry,5,44,5:44,1.9,1.5,6.3,True,9.5,Closed Container,31.0,72.8,3.4,0.0181,37.66,Grade 1
F007,Farmer G,expert,Ratnapura,5.0,400,2024-02-16,dry,5,3,5:03,2.2,1.4,4.8,True,3.6,Closed Container,28.9,71.4,22.1,0.0306,39.04,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2024-02-16,dry,6,24,6:24,3.5,6.7,1.8,True,4.1,Bucket,29.8,71.5,20.6,0.081,33.56,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-02-16,dry,6,19,6:19,6.0,5.2,2.6,False,0.0,Closed Container,29.4,67.5,2.6,0.0981,35.51,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2024-02-17,dry,5,50,5:50,1.6,2.1,4.0,True,5.9,Closed Container,31.4,65.9,18.7,0.0168,37.94,Grade 1
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-02-17,dry,7,15,7:15,5.1,4.2,1.7,False,0.0,Closed Container,27.1,72.8,6.9,0.0814,34.7,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2024-02-18,dry,7,10,7:10,5.4,10.1,3.0,False,0.0,Closed Container,28.5,73.3,18.3,0.1118,33.58,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2024-02-18,dry,7,41,7:41,3.7,6.7,3.2,True,4.0,Closed Container,29.6,70.2,2.2,0.0745,35.39,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2024-02-18,dry,4,13,4:13,1.6,2.0,3.7,True,3.7,Bucket,31.2,61.4,11.9,0.0346,37.24,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2024-02-18,dry,6,17,6:17,4.3,3.8,7.8,True,7.2,Closed Container,29.0,74.7,25.9,0.0458,33.52,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2024-02-18,dry,6,26,6:26,3.6,5.7,1.4,False,0.0,Closed Container,28.8,60.3,27.4,0.0758,34.52,Grade 3
